Distance_(pixels),Gray_Value
688,14784.883
689,15233.079
690,15619.643
691,15954.489
692,16271.373
693,16553.738
694,16779.838
695,16975.428
696,17149.918
697,17275.979
698,17361.865
699,17457.045
700,17469.877
701,17512.678
702,17490.473
703,17409.611
704,17314.920
705,17205.555
706,17035.777
707,16845.441
708,16631.102
709,16389.625
710,16128.534
711,15834.605
712,15515.966
713,15164.010
714,14791.287
715,14467.437
716,14059.485
717,13647.464
718,13250.605
719,12842.663
720,12414.834
721,11996.181
722,11563.210
723,11177.374
724,10772.179
725,10398.413
726,10037.458
727,9703.577
728,9389.529
729,9108.993
730,8849.994
731,8637.048
732,8441.300
733,8283.417
734,8171.009
735,8068.979
736,8012.284
737,7991.531
738,8010.029
739,8059.944
740,8172.479
741,8310.883
742,8487.579
743,8687.952
744,8905.861
745,9164.823
746,9446.990
747,9772.185
748,10104.296
749,10434.146
750,10797.850
751,11141.984
752,11525.365
753,11919.155
754,12318.147
755,12707.987
756,13108.095
757,13503.146
758,13891.562
759,14247.062
760,14607.892
761,14965.970
762,15262.289
763,15579.248
764,15816.813
765,16023.861
766,16226.804
767,16368.896
768,16478.756
769,16549.986
770,16612.512
771,16674.521
772,16716.855
773,16693.889
774,16646.400
775,16623.326
776,16543.547
777,16381.773
778,16215.817
779,16008.288
780,15764.834
781,15469.357
782,15165.027
783,14835.737
784,14481.925
785,14092.402
786,13691.368
787,13259.187
788,12852.023
789,12448.755
790,12042.072
791,11672.563
792,11285.860
793,10914.830
794,10583.312
795,10231.124
796,9895.195
797,9582.818
798,9281.123
799,9014.354
800,8761.192
801,8541.025
802,8349.517
803,8183.823
804,8056.277
805,7956.213
806,7912.985
807,7898.926
808,7913.028
809,7970.545
810,8076.164
811,8239.146
812,8396.068
813,8612.722
814,8869.864
815,9153.147
816,9458.084
817,9796.708
818,10156.665
819,10506.646
820,10902.017
821,11307.470
822,11723.124
823,12138.501
824,12592.765
825,13040.200
826,13473.936
827,13902.463
828,14356.070
829,14781.534
830,15177.544
831,15537.486
