Distance_(pixels),Gray_Value
723,12575.904
724,12017.829
725,11451.171
726,10920.846
727,10369.417
728,9855.544
729,9337.636
730,8851.246
731,8379.920
732,7947.171
733,7556.870
734,7178.130
735,6831.152
736,6500.999
737,6207.318
738,5917.659
739,5669.249
740,5426.814
741,5213.982
742,5029.198
743,4874.478
744,4744.471
745,4641.274
746,4580.399
747,4537.506
748,4502.049
749,4496.759
750,4520.034
751,4580.287
752,4669.864
753,4796.587
754,4936.970
755,5089.688
756,5274.902
757,5529.023
758,5813.521
759,6136.939
760,6473.567
761,6840.463
762,7236.500
763,7645.224
764,8058.387
765,8503.931
766,8950.397
767,9419.296
768,9916.426
769,10363.663
770,10782.418
771,11213.110
772,11633.150
773,12086.032
774,12498.233
775,12883.106
776,13283.027
777,13705.287
778,14102.485
779,14474.879
780,14857.916
781,15244.586
782,15618.235
783,15963.437
784,16314.050
785,16706.658
786,17068.902
787,17399.111
788,17770.090
789,18162.932
790,18477.906
791,18820.795
792,19099.402
793,19319.889
794,19507.229
795,19683.867
796,19777.756
797,19797.084
798,19791.135
799,19708.414
800,19590.242
801,19487.635
802,19304.271
803,19089.471
804,18917.951
805,18683.885
806,18446.021
807,18170.260
808,17870.092
809,17558.555
810,17213.639
811,16859.303
812,16517.256
813,16113.973
814,15708.130
815,15273.454
816,14826.874
817,14351.402
818,13886.850
819,13390.579
820,12937.770
821,12432.438
822,12022.816
823,11582.283
824,11073.976
825,10566.018
826,10095.718
827,9629.639
828,9125.007
829,8663.636
830,8242.871
831,7825.937
832,7400.530
833,7005.777
834,6663.087
835,6348.161
836,6048.914
837,5778.512
838,5517.071
839,5292.418
840,5085.259
841,4909.330
842,4769.380
843,4641.991
844,4557.010
845,4481.023
846,4456.283
847,4467.131
848,4525.732
849,4610.489
850,4750.285
851,4909.638
852,5109.058
853,5347.344
854,5628.763
855,5931.054
856,6239.902
857,6563.737
858,6901.340
859,7216.955
860,7576.662
861,7940.233
862,8304.520
863,8715.859
864,9155.947
865,9614.479
866,10076.316
867,10528.645
868,10947.919
869,11342.239
870,11713.290
871,12119.533
872,12532.413
873,12989.891
874,13452.073
875,13938.615
876,14439.418
877,14930.965
878,15395.169
879,15840.399
880,16249.640
881,16621.055
882,16999.443
883,17359.055
884,17708.988
885,18090.316
886,18399.383
887,18725.559
888,19040.922
889,19374.006
890,19701.443
891,19983.523
892,20271.332
893,20499.061
894,20682.848
895,20825.465
896,20937.555
897,21031.504
898,21021.055
899,20972.383
900,20836.783
901,20634.951
902,20346.824
903,19985.949
904,19579.291
905,19137.691
906,18682.801
907,18237.820
908,17806.205
909,17390.959
910,16974.523
911,16549.682
912,16105.116
913,15617.420
914,15076.951
915,14536.207
916,14023.431
917,13547.624
918,13077.473
919,12644.105
920,12191.623
921,11730.675
922,11297.384
923,10826.118
924,10333.290
925,9809.096
926,9297.807
927,8804.032
928,8327.416
929,7872.710
930,7431.042
931,7018.593
932,6636.942
933,6288.952
934,5977.192
935,5677.753
936,5431.476
937,5226.360
938,5038.865
939,4868.009
940,4718.713
941,4603.651
942,4495.418
943,4426.336
944,4381.544
945,4360.982
946,4385.441
947,4441.480
948,4533.237
949,4642.921
950,4789.058
951,5000.198
952,5234.599
953,5492.909
954,5794.012
955,6125.179
956,6484.409
957,6861.515
958,7276.470
959,7727.574
960,8148.423
961,8592.134
962,9058.600
963,9502.563
964,9935.757
965,10390.539
966,10842.347
967,11281.359
968,11753.717
969,12209.798
970,12676.737
971,13165.049
972,13681.798
973,14155.904
974,14626.020
975,15100.660
976,15569.645
977,16019.799
978,16457.643
979,16816.434
980,17131.953
981,17438.301
982,17689.820
983,17919.463
984,18145.686
985,18339.195
986,18499.354
987,18663.279
988,18813.213
989,18951.061
990,19094.027
991,19194.480
992,19314.473
993,19361.637
994,19416.361
995,19443.953
996,19422.576
997,19368.443
998,19259.227
999,19126.266
1000,19005.484
1001,18840.148
1002,18686.002
1003,18451.287
1004,18269.803
1005,18083.561
1006,17853.418
1007,17618.504
1008,17340.758
1009,17075.639
1010,16733.576
1011,16356.101
1012,15979.950
1013,15572.582
1014,15127.823
1015,14676.635
1016,14144.788
1017,13589.505
1018,13050.389
1019,12473.263
1020,11906.490
1021,11321.203
1022,10746.422
1023,10203.999
1024,9664.640
1025,9155.574
1026,8675.426
1027,8233.293
1028,7798.053
1029,7409.366
1030,7071.228
1031,6724.112
1032,6404.250
1033,6122.541
1034,5851.813
1035,5584.132
1036,5355.142
1037,5141.174
1038,4955.448
1039,4802.168
1040,4679.933
1041,4592.938
1042,4524.634
1043,4485.448
1044,4497.288
1045,4532.713
1046,4611.486
1047,4720.574
1048,4871.603
1049,5051.372
1050,5255.903
1051,5495.129
1052,5771.434
1053,6038.793
1054,6316.903
1055,6614.083
1056,6930.931
1057,7288.023
1058,7674.627
1059,8078.903
1060,8484.184
1061,8883.023
1062,9305.130
1063,9789.669
1064,10265.731
1065,10752.635
1066,11190.547
1067,11644.682
1068,12113.004
1069,12586.254
1070,13062.801
1071,13605.635
1072,14138.448
1073,14627.036
1074,15009.548
1075,15359.473
1076,15660.831
1077,15995.290
1078,16335.070
1079,16702.254
1080,17087.152
1081,17476.109
1082,17853.410
1083,18204.725
1084,18540.172
1085,18815.219
1086,18993.484
1087,19141.885
1088,19298.051
1089,19413.008
1090,19529.523
1091,19648.949
1092,19715.604
1093,19818.488
1094,19874.244
1095,19892.652
1096,19845.514
1097,19710.932
1098,19518.779
1099,19283.857
1100,18977.658
1101,18639.156
1102,18279.975
1103,17934.068
1104,17615.225
1105,17242.131
1106,16868.021
1107,16482.957
1108,16044.412
1109,15571.502
1110,15112.282
1111,14623.024
1112,14130.809
1113,13679.332
1114,13200.218
1115,12719.862
1116,12267.570
1117,11766.173
1118,11240.410
1119,10731.641
1120,10200.770
1121,9687.781
1122,9195.023
1123,8741.792
1124,8304.105
1125,7886.785
1126,7490.532
1127,7104.500
1128,6710.932
1129,6362.749
1130,6028.770
1131,5692.061
1132,5404.713
1133,5183.719
1134,4993.659
1135,4834.453
1136,4701.346
1137,4616.127
1138,4539.125
1139,4486.132
1140,4463.063
1141,4463.978
1142,4480.692
1143,4527.852
1144,4604.065
1145,4699.868
1146,4802.541
1147,4955.206
1148,5124.508
1149,5302.263
1150,5514.802
1151,5742.569
1152,6011.125
1153,6303.624
1154,6603.952
1155,6889.146
1156,7220.812
1157,7608.002
1158,8006.622
1159,8364.001
1160,8691.940
1161,9052.437
1162,9436.106
1163,9809.924
1164,10173.566
1165,10654.603
1166,11169.624
1167,11604.798
1168,12090.230
1169,12645.887
1170,13138.309
1171,13620.258
1172,14076.243
1173,14591.065
1174,15034.202
1175,15439.861
1176,15898.726
1177,16268.198
1178,16596.984
1179,17012.510
1180,17376.756
1181,17696.512
1182,18093.586
1183,18394.393
1184,18640.410
1185,18933.809
1186,19149.102
1187,19315.408
1188,19508.377
1189,19669.248
1190,19809.447
1191,19946.164
1192,20007.699
1193,20102.414
1194,20163.613
1195,20146.109
1196,20094.180
1197,20030.719
1198,19947.324
1199,19817.891
1200,19621.371
1201,19408.660
1202,19128.658
1203,18792.160
1204,18428.865
1205,18010.150
1206,17595.266
1207,17118.678
1208,16645.686
1209,16192.555
1210,15733.757
1211,15269.027
1212,14810.863
1213,14385.296
1214,13929.742
1215,13439.705
1216,12925.541
1217,12352.754
1218,11773.138
1219,11146.645
1220,10577.710
1221,10041.404
1222,9504.167
1223,8940.975
1224,8438.486
1225,8003.193
1226,7573.027
1227,7186.044
1228,6806.956
1229,6445.223
1230,6122.348
1231,5798.861
1232,5547.009
1233,5321.668
1234,5160.676
1235,5039.681
1236,4928.214
1237,4860.470
1238,4820.745
1239,4845.024
1240,4902.548
1241,4988.387
1242,5107.995
1243,5263.833
1244,5455.549
1245,5708.042
