Distance_(pixels),Gray_Value
863,32989.668
864,17272.338
865,6320.642
866,2101.912
867,1584.717
868,1639.123
869,1211.180
870,961.827
871,1023.840
872,1046.494
873,884.397
874,891.462
875,938.361
876,923.053
877,959.718
878,885.427
879,929.877
880,977.415
881,949.198
882,912.255
883,952.564
884,937.753
885,902.386
886,954.804
887,941.017
888,877.167
889,884.161
890,934.448
891,952.964
892,930.909
893,883.527
894,892.611
895,893.171
896,816.943
897,861.867
898,890.799
899,958.218
900,905.966
901,907.418
902,886.665
903,918.854
904,946.607
905,928.193
906,854.609
907,857.556
908,871.079
909,898.901
910,972.484
911,955.341
912,917.329
913,929.912
914,895.288
915,936.329
916,888.497
917,870.975
918,894.560
919,909.024
920,908.974
921,828.623
922,873.017
923,909.318
924,954.298
925,923.823
926,963.593
927,928.482
928,934.588
929,932.244
930,895.324
931,929.291
932,894.905
933,996.451
934,918.523
935,872.229
936,829.010
937,808.059
938,835.110
939,924.213
940,884.751
941,889.979
942,895.942
943,868.108
944,817.880
945,785.816
946,864.690
947,839.973
948,867.188
949,872.254
950,885.805
951,915.658
952,868.170
953,921.425
954,895.171
955,861.586
956,929.063
957,890.670
958,900.433
959,891.285
960,836.535
961,911.427
962,948.621
963,928.243
964,908.027
965,841.612
966,873.257
967,963.868
968,918.921
969,847.124
970,931.965
971,993.135
972,933.888
973,859.061
974,816.089
975,820.695
976,859.963
977,989.141
978,960.536
979,916.379
980,923.139
981,985.233
982,879.926
983,891.263
984,918.842
985,930.533
986,926.058
987,957.713
988,976.600
989,893.385
990,923.466
991,890.465
992,920.921
993,913.175
994,893.445
995,899.875
996,949.463
997,919.178
998,883.080
999,857.055
1000,910.151
1001,934.153
1002,885.914
1003,908.365
1004,878.037
1005,863.446
1006,950.834
1007,926.541
1008,859.389
1009,940.705
1010,979.920
1011,934.290
1012,976.476
1013,879.942
1014,899.715
1015,930.492
1016,870.756
1017,887.235
1018,889.710
1019,865.750
1020,924.265
1021,956.994
1022,909.171
1023,949.177
1024,935.305
1025,935.040
1026,891.870
1027,1000.915
1028,1356.731
1029,1629.085
1030,1380.335
1031,1942.128
1032,7217.853
1033,18547.664
1034,32471.904
1035,42428.926
1036,39096.379
1037,27105.568
1038,13614.273
1039,4981.424
1040,1770.118
1041,1427.569
1042,1736.177
1043,1392.256
1044,1028.328
1045,1084.256
1046,1111.676
1047,1042.546
1048,943.803
1049,967.318
1050,987.522
1051,963.073
1052,925.478
1053,906.174
1054,939.336
1055,926.455
1056,895.440
1057,886.610
1058,888.154
1059,941.602
1060,920.441
1061,844.591
1062,915.700
1063,867.874
1064,854.629
1065,914.666
1066,908.574
1067,948.430
1068,926.560
1069,860.570
1070,897.973
1071,946.678
1072,918.879
1073,945.710
1074,899.490
1075,900.580
1076,887.104
1077,892.676
1078,913.853
1079,887.785
1080,920.897
1081,898.340
1082,947.658
1083,946.284
1084,944.004
1085,839.600
1086,871.867
1087,953.420
1088,901.774
1089,918.984
1090,911.669
1091,919.775
1092,923.921
1093,920.075
1094,864.004
1095,841.709
1096,903.294
1097,883.862
1098,903.797
1099,915.791
1100,884.317
1101,930.146
1102,958.885
1103,901.898
1104,894.569
1105,909.354
1106,922.719
1107,913.672
1108,911.212
1109,903.533
1110,928.009
1111,912.632
1112,862.847
1113,877.731
1114,872.446
1115,843.893
1116,867.204
1117,925.735
1118,857.071
1119,870.125
1120,868.639
1121,992.268
1122,1048.480
1123,1021.001
1124,956.468
1125,965.583
1126,940.364
1127,950.245
1128,943.719
1129,941.114
1130,903.197
1131,840.838
1132,859.091
1133,935.807
1134,905.892
1135,945.244
1136,961.873
1137,918.952
1138,870.020
1139,885.468
1140,831.658
1141,907.711
1142,891.317
1143,924.650
1144,926.430
1145,931.797
1146,948.106
1147,928.085
1148,919.613
1149,960.542
1150,911.395
1151,918.182
1152,905.288
1153,873.332
1154,870.941
1155,878.924
1156,908.138
1157,894.120
1158,1009.125
1159,955.979
1160,878.448
1161,836.492
1162,866.267
1163,909.770
1164,869.427
1165,932.739
1166,928.465
1167,920.773
1168,872.014
1169,912.534
1170,864.970
1171,852.823
1172,912.729
1173,900.536
1174,925.629
1175,942.305
1176,942.609
1177,883.034
1178,806.902
1179,854.728
1180,896.821
1181,889.180
1182,929.468
1183,915.056
1184,896.549
1185,890.308
1186,934.339
1187,848.350
1188,868.127
1189,857.816
1190,892.777
1191,884.447
1192,870.577
1193,920.674
1194,974.408
1195,914.489
1196,907.121
1197,940.969
1198,947.555
1199,922.981
1200,887.527
1201,919.734
1202,930.005
1203,931.680
1204,876.574
1205,936.784
1206,1220.770
1207,1931.092
1208,3267.947
1209,4530.832
1210,5185.717
1211,4552.701
1212,3176.648
1213,1910.108
1214,1126.193
1215,947.008
1216,1032.571
1217,995.745
1218,923.014
1219,896.267
1220,916.187
1221,901.554
1222,900.027
1223,885.844
1224,879.864
1225,948.446
1226,924.685
1227,939.042
1228,880.399
1229,885.840
1230,927.728
1231,882.495
1232,864.334
1233,912.154
1234,948.983
1235,910.644
1236,921.622
1237,896.922
1238,864.991
1239,887.283
1240,883.322
1241,851.697
1242,935.471
1243,934.496
1244,886.134
1245,873.008
1246,909.932
1247,927.876
1248,914.497
1249,907.906
1250,870.653
1251,872.051
1252,894.397
1253,924.743
1254,956.276
1255,907.729
1256,885.223
1257,923.289
1258,885.037
1259,915.617
1260,903.668
1261,883.710
1262,899.829
1263,887.299
1264,856.112
1265,879.327
1266,887.320
1267,924.161
1268,860.932
1269,839.872
1270,881.556
1271,942.712
1272,928.986
1273,874.225
1274,882.061
1275,859.443
1276,847.346
1277,871.091
1278,895.063
1279,920.569
